1606,16/10/2019 09:55,60.83,3.03,1.46,1704.97,25.76
1607,16/10/2019 09:55,56.76,2.92,1.46,1477.64,25.86
1608,16/10/2019 09:55,56.76,2.92,1.46,1477.64,25.86
1609,16/10/2019 09:55,60.83,2.92,1.46,1742.86,25.76
1610,16/10/2019 09:55,60.83,2.92,1.46,1742.86,25.76
1611,16/10/2019 09:55,44.54,2.96,1.46,1591.31,25.76
1612,16/10/2019 09:55,44.54,2.96,1.46,1591.31,25.76
1613,16/10/2019 09:56,58.79,2.92,1.46,1742.86,25.86
1614,16/10/2019 09:56,58.79,2.92,1.46,1742.86,25.86
1615,16/10/2019 09:56,44.54,3.03,1.46,1629.2,25.76
1616,16/10/2019 09:56,44.54,3.03,1.46,1629.2,25.76
1617,16/10/2019 09:56,42.5,2.92,1.46,1553.42,25.86
1618,16/10/2019 09:56,42.5,2.92,1.46,1553.42,25.86
1619,16/10/2019 09:56,61.51,2.88,1.46,1742.86,25.76
1620,16/10/2019 09:56,61.51,2.88,1.46,1742.86,25.76
1621,16/10/2019 09:56,58.11,2.99,1.46,1704.97,25.76
1622,16/10/2019 09:56,58.11,2.99,1.46,1704.97,25.76
1623,16/10/2019 09:56,43.18,2.8,1.46,1591.31,25.86
1624,16/10/2019 09:56,43.18,2.8,1.46,1591.31,25.86
1625,16/10/2019 09:57,54.04,2.88,1.46,1591.31,25.86
1626,16/10/2019 09:57,54.04,2.88,1.46,1591.31,25.86
1627,16/10/2019 09:57,52,2.92,1.46,1629.2,25.86
1628,16/10/2019 09:57,52,2.92,1.46,1629.2,25.86
1629,16/10/2019 09:57,60.83,2.88,1.46,1667.08,25.86
1630,16/10/2019 09:57,60.83,2.88,1.46,1667.08,25.86
1631,16/10/2019 09:57,46.57,2.88,1.46,1667.08,25.76
1632,16/10/2019 09:57,46.57,2.88,1.46,1667.08,25.76
1633,16/10/2019 09:57,61.51,2.8,1.46,1780.75,25.86
1634,16/10/2019 09:57,61.51,2.8,1.46,1780.75,25.86
1635,16/10/2019 09:57,49.29,2.96,1.46,1704.97,25.86
1636,16/10/2019 09:57,49.29,2.96,1.46,1704.97,25.86
1637,16/10/2019 09:58,46.57,2.88,1.46,1742.86,25.86
1638,16/10/2019 09:58,46.57,2.88,1.46,1742.86,25.86
1639,16/10/2019 09:58,45.89,2.88,1.46,1591.31,25.86
1640,16/10/2019 09:58,45.89,2.88,1.46,1591.31,25.86
1641,16/10/2019 09:58,52.68,2.99,1.46,1629.2,25.86
1642,16/10/2019 09:58,52.68,2.99,1.46,1629.2,25.86
1643,16/10/2019 09:58,47.93,2.96,1.46,1742.86,25.86
1644,16/10/2019 09:58,47.93,2.96,1.46,1742.86,25.86
1645,16/10/2019 09:58,44.54,3.03,1.46,1553.42,25.86
1646,16/10/2019 09:58,44.54,3.03,1.46,1553.42,25.86
1647,16/10/2019 09:58,45.89,2.92,1.46,1629.2,25.86
1648,16/10/2019 09:58,45.89,2.92,1.46,1629.2,25.86
1649,16/10/2019 09:59,61.51,2.73,1.46,1667.08,25.86
1650,16/10/2019 09:59,61.51,2.73,1.46,1667.08,25.86
1651,16/10/2019 09:59,45.22,2.88,1.46,1667.08,25.86
1652,16/10/2019 09:59,45.22,2.88,1.46,1667.08,25.86
1653,16/10/2019 09:59,48.61,2.88,1.46,1704.97,25.86
1654,16/10/2019 09:59,48.61,2.88,1.46,1704.97,25.86
1655,16/10/2019 09:59,53.36,2.88,1.46,1439.75,25.86
1656,16/10/2019 09:59,53.36,2.88,1.46,1439.75,25.86
1657,16/10/2019 09:59,41.82,2.96,1.46,1553.42,25.86
1658,16/10/2019 09:59,41.82,2.96,1.46,1553.42,25.86
1659,16/10/2019 09:59,60.83,2.88,1.46,1704.97,25.86
1660,16/10/2019 09:59,60.83,2.88,1.46,1704.97,25.86
1661,16/10/2019 10:00,50.65,3.07,1.46,1553.42,25.86
1662,16/10/2019 10:00,50.65,3.07,1.46,1553.42,25.86
1663,16/10/2019 10:00,54.04,2.92,1.46,1629.2,25.86
1664,16/10/2019 10:00,54.04,2.92,1.46,1629.2,25.86
1665,16/10/2019 10:00,49.97,2.92,1.46,1742.86,25.86
1666,16/10/2019 10:00,49.97,2.92,1.46,1742.86,25.86
1667,16/10/2019 10:00,50.65,2.96,1.46,1780.75,25.86
1668,16/10/2019 10:00,50.65,2.96,1.46,1780.75,25.86
1669,16/10/2019 10:00,60.83,2.96,1.46,1704.97,25.86
1670,16/10/2019 10:00,60.83,2.96,1.46,1704.97,25.86
1671,16/10/2019 10:00,60.15,2.96,1.46,1780.75,25.86
1672,16/10/2019 10:00,60.15,2.96,1.46,1780.75,25.86
1673,16/10/2019 10:01,59.47,2.92,1.46,1553.42,25.95
1674,16/10/2019 10:01,59.47,2.92,1.46,1553.42,25.95
1675,16/10/2019 10:01,48.61,3.03,1.46,1515.53,25.95
1676,16/10/2019 10:01,48.61,3.03,1.46,1515.53,25.95
1677,16/10/2019 10:01,47.25,2.92,1.46,1629.2,25.95
1678,16/10/2019 10:01,47.25,2.92,1.46,1629.2,25.95
1679,16/10/2019 10:01,44.54,3.03,1.46,1629.2,25.95
1680,16/10/2019 10:01,44.54,3.03,1.46,1629.2,25.95
1681,16/10/2019 10:01,55.4,2.88,1.46,1704.97,25.95
1682,16/10/2019 10:01,55.4,2.88,1.46,1704.97,25.95
1683,16/10/2019 10:01,55.4,2.92,1.46,1667.08,25.95
1684,16/10/2019 10:01,55.4,2.92,1.46,1667.08,25.95
1685,16/10/2019 10:02,54.72,2.88,1.46,1704.97,25.95
1686,16/10/2019 10:02,54.72,2.88,1.46,1704.97,25.95
1687,16/10/2019 10:02,46.57,2.88,1.46,1667.08,25.95
1688,16/10/2019 10:02,46.57,2.88,1.46,1667.08,25.95
1689,16/10/2019 10:02,60.15,2.96,1.46,1704.97,25.95
1690,16/10/2019 10:02,60.15,2.96,1.46,1704.97,25.95
1691,16/10/2019 10:02,54.72,3.03,1.46,1515.53,25.95
1692,16/10/2019 10:02,54.72,3.03,1.46,1515.53,25.95
1693,16/10/2019 10:02,58.11,2.92,1.46,1704.97,26.04
1694,16/10/2019 10:02,58.11,2.92,1.46,1704.97,26.04
1695,16/10/2019 10:02,49.97,2.84,1.46,1704.97,26.04
1696,16/10/2019 10:02,49.97,2.84,1.46,1704.97,26.04
1697,16/10/2019 10:03,59.47,2.88,1.46,1629.2,26.04
1698,16/10/2019 10:03,59.47,2.88,1.46,1629.2,26.04
1699,16/10/2019 10:03,47.25,2.96,1.46,1780.75,26.04
1700,16/10/2019 10:03,47.25,2.96,1.46,1780.75,26.04
1701,16/10/2019 10:03,52,2.88,1.46,1401.87,25.95
1702,16/10/2019 10:03,52,2.88,1.46,1401.87,25.95
1703,16/10/2019 10:03,56.76,2.88,1.46,1477.64,26.04
1704,16/10/2019 10:03,56.76,2.88,1.46,1477.64,26.04
1705,16/10/2019 10:03,43.18,2.92,1.46,1629.2,26.04
1706,16/10/2019 10:03,43.18,2.92,1.46,1629.2,26.04
1707,16/10/2019 10:03,43.18,2.88,1.46,1553.42,26.04
1708,16/10/2019 10:03,43.18,2.88,1.46,1553.42,26.04
1709,16/10/2019 10:04,51.33,2.96,1.46,1667.08,26.04
1710,16/10/2019 10:04,51.33,2.96,1.46,1667.08,26.04
1711,16/10/2019 10:04,58.11,3.03,1.46,1742.86,26.04
1712,16/10/2019 10:04,58.11,3.03,1.46,1742.86,26.04
1713,16/10/2019 10:04,40.46,3.03,1.46,1477.64,26.04
1714,16/10/2019 10:04,40.46,3.03,1.46,1477.64,26.04
1715,16/10/2019 10:04,50.65,2.96,1.46,1742.86,26.04
1716,16/10/2019 10:04,50.65,2.96,1.46,1742.86,26.04
1717,16/10/2019 10:04,46.57,2.92,1.46,1704.97,26.04
1718,16/10/2019 10:04,46.57,2.92,1.46,1704.97,26.04
1719,16/10/2019 10:04,44.54,2.92,1.46,1477.64,26.04
1720,16/10/2019 10:04,44.54,2.92,1.46,1477.64,26.04
1721,16/10/2019 10:05,52,2.92,1.46,1591.31,26.04
1722,16/10/2019 10:05,52,2.92,1.46,1591.31,26.04
1723,16/10/2019 10:05,58.11,3.03,1.46,1704.97,26.04
1724,16/10/2019 10:05,58.11,3.03,1.46,1704.97,26.04
1725,16/10/2019 10:05,47.25,2.99,1.46,1704.97,26.04
1726,16/10/2019 10:05,47.25,2.99,1.46,1704.97,26.04
1727,16/10/2019 10:05,41.14,2.8,1.46,1704.97,26.04
1728,16/10/2019 10:05,41.14,2.8,1.46,1704.97,26.04
1729,16/10/2019 10:05,57.43,2.92,1.46,1477.64,26.04
1730,16/10/2019 10:05,57.43,2.92,1.46,1477.64,26.04
1731,16/10/2019 10:05,53.36,2.96,1.46,1477.64,26.14
1732,16/10/2019 10:05,53.36,2.96,1.46,1477.64,26.14
1733,16/10/2019 10:06,50.65,2.92,1.46,1742.86,26.04
1734,16/10/2019 10:06,50.65,2.92,1.46,1742.86,26.04
1735,16/10/2019 10:06,57.43,2.88,1.46,1553.42,26.04
1736,16/10/2019 10:06,57.43,2.88,1.46,1553.42,26.04
1737,16/10/2019 10:06,60.15,2.99,1.46,1780.75,26.04
1738,16/10/2019 10:06,60.15,2.99,1.46,1780.75,26.04
1739,16/10/2019 10:06,56.08,2.92,1.46,1401.87,26.04
1740,16/10/2019 10:06,56.08,2.92,1.46,1401.87,26.04
1741,16/10/2019 10:06,43.86,2.92,1.46,1629.2,25.95
1742,16/10/2019 10:06,43.86,2.92,1.46,1629.2,25.95
1743,16/10/2019 10:06,60.15,2.96,1.46,1629.2,26.04
1744,16/10/2019 10:06,60.15,2.96,1.46,1629.2,26.04
1745,16/10/2019 10:07,47.93,2.99,1.46,1591.31,26.04
1746,16/10/2019 10:07,47.93,2.99,1.46,1591.31,26.04
1747,16/10/2019 10:07,58.79,2.99,1.46,1742.86,26.04
1748,16/10/2019 10:07,58.79,2.99,1.46,1742.86,26.04
1749,16/10/2019 10:07,45.89,3.07,1.46,1477.64,26.04
1750,16/10/2019 10:07,45.89,3.07,1.46,1477.64,26.04
1751,16/10/2019 10:07,53.36,2.92,1.46,1704.97,26.04
1752,16/10/2019 10:07,53.36,2.92,1.46,1704.97,26.04
1753,16/10/2019 10:07,48.61,2.76,1.46,1515.53,26.04
1754,16/10/2019 10:07,48.61,2.76,1.46,1515.53,26.04
1755,16/10/2019 10:07,57.43,2.88,1.46,1629.2,26.04
1756,16/10/2019 10:07,57.43,2.88,1.46,1629.2,26.04
1757,16/10/2019 10:08,41.82,3.03,1.46,1515.53,26.04
1758,16/10/2019 10:08,41.82,3.03,1.46,1515.53,26.04
1759,16/10/2019 10:08,42.5,2.88,1.46,1553.42,26.04
1760,16/10/2019 10:08,42.5,2.88,1.46,1553.42,26.04
1761,16/10/2019 10:08,60.83,2.8,1.46,1818.64,25.95
1762,16/10/2019 10:08,60.83,2.8,1.46,1818.64,25.95
1763,16/10/2019 10:08,48.61,2.99,1.46,1780.75,25.95
1764,16/10/2019 10:08,48.61,2.99,1.46,1780.75,25.95
1765,16/10/2019 10:08,48.61,2.92,1.46,1553.42,26.04
1766,16/10/2019 10:08,48.61,2.92,1.46,1553.42,26.04
1767,16/10/2019 10:08,56.08,2.99,1.46,1742.86,25.95
1768,16/10/2019 10:08,56.08,2.99,1.46,1742.86,25.95
1769,16/10/2019 10:09,50.65,2.92,1.46,1591.31,25.95
1770,16/10/2019 10:09,50.65,2.92,1.46,1591.31,25.95
1771,16/10/2019 10:09,52,3.03,1.46,1553.42,25.95
1772,16/10/2019 10:09,52,3.03,1.46,1553.42,25.95
1773,16/10/2019 10:09,43.18,2.99,1.46,1591.31,25.95
1774,16/10/2019 10:09,43.18,2.99,1.46,1591.31,25.95
1775,16/10/2019 10:09,47.93,2.8,1.46,1704.97,25.95
1776,16/10/2019 10:09,47.93,2.8,1.46,1704.97,25.95
1777,16/10/2019 10:09,46.57,2.84,1.46,1704.97,26.04
1778,16/10/2019 10:09,46.57,2.84,1.46,1704.97,26.04
1779,16/10/2019 10:10,56.76,2.99,1.46,1780.75,25.95
1780,16/10/2019 10:10,56.76,2.99,1.46,1780.75,25.95
1781,16/10/2019 10:10,44.54,2.96,1.46,1667.08,25.95
1782,16/10/2019 10:10,44.54,2.96,1.46,1667.08,25.95
1783,16/10/2019 10:10,43.86,2.92,1.46,1477.64,25.95
1784,16/10/2019 10:10,43.86,2.92,1.46,1477.64,25.95
1785,16/10/2019 10:19,41.14,2.88,1.46,1401.87,25.95
1786,16/10/2019 10:19,41.14,2.88,1.46,1401.87,25.95
1787,16/10/2019 10:19,47.25,2.96,1.46,1667.08,25.95
1788,16/10/2019 10:19,47.25,2.96,1.46,1667.08,25.95
1789,16/10/2019 10:20,52,2.84,1.46,1363.98,26.04
1790,16/10/2019 10:20,52,2.84,1.46,1363.98,26.04
1791,16/10/2019 10:20,41.82,2.92,1.46,1591.31,26.04
1792,16/10/2019 10:20,41.82,2.92,1.46,1591.31,26.04
1793,16/10/2019 10:20,57.43,2.96,1.46,1553.42,26.04
1794,16/10/2019 10:20,57.43,2.96,1.46,1553.42,26.04
1795,16/10/2019 10:21,52,2.99,1.46,1515.53,26.04
1796,16/10/2019 10:21,52,2.99,1.46,1515.53,26.04
1797,16/10/2019 10:21,50.65,3.07,1.46,1667.08,26.04
1798,16/10/2019 10:21,50.65,3.07,1.46,1667.08,26.04
1799,16/10/2019 10:21,53.36,3.07,1.46,1515.53,26.04
1800,16/10/2019 10:21,53.36,3.07,1.46,1515.53,26.04
1801,16/10/2019 10:21,52.68,3.11,1.46,1553.42,26.04
1802,16/10/2019 10:21,52.68,3.11,1.46,1553.42,26.04
1803,16/10/2019 10:21,53.36,2.99,1.46,1401.87,26.04
1804,16/10/2019 10:21,53.36,2.99,1.46,1401.87,26.04
1805,16/10/2019 10:21,51.33,3.03,1.46,1742.86,26.04
1806,16/10/2019 10:21,51.33,3.03,1.46,1742.86,26.04
1807,16/10/2019 10:22,52.68,2.99,1.46,1439.75,25.95
1808,16/10/2019 10:22,52.68,2.99,1.46,1439.75,25.95
1809,16/10/2019 10:22,50.65,3.03,1.46,1629.2,25.95
1810,16/10/2019 10:22,50.65,3.03,1.46,1629.2,25.95
1811,16/10/2019 10:22,58.11,3.07,1.46,1629.2,26.04
1812,16/10/2019 10:22,58.11,3.07,1.46,1629.2,26.04
1813,16/10/2019 10:22,43.18,2.96,1.46,1515.53,26.04
1814,16/10/2019 10:22,43.18,2.96,1.46,1515.53,26.04
1815,16/10/2019 10:22,56.76,3.07,1.46,1553.42,26.04
1816,16/10/2019 10:22,56.76,3.07,1.46,1553.42,26.04
1817,16/10/2019 10:22,55.4,2.99,1.46,1439.75,26.04
1818,16/10/2019 10:22,55.4,2.99,1.46,1439.75,26.04
1819,16/10/2019 10:23,52,3.03,1.46,1704.97,26.04
1820,16/10/2019 10:23,52,3.03,1.46,1704.97,26.04
1821,16/10/2019 10:23,54.72,3.07,1.46,1553.42,26.04
1822,16/10/2019 10:23,54.72,3.07,1.46,1553.42,26.04
1823,16/10/2019 10:23,45.89,3.03,1.46,1553.42,26.04
1824,16/10/2019 10:23,45.89,3.03,1.46,1553.42,26.04
1825,16/10/2019 10:23,73.73,2.69,1.46,2424.85,25.95
1826,16/10/2019 10:23,73.73,2.69,1.46,2424.85,25.95
1827,16/10/2019 10:23,60.15,2.96,1.46,2652.18,25.86
1828,16/10/2019 10:23,60.15,2.96,1.46,2652.18,25.86
1829,16/10/2019 10:23,60.83,2.99,1.46,2690.07,25.86
1830,16/10/2019 10:23,60.83,2.99,1.46,2690.07,25.86
1831,16/10/2019 10:24,73.05,2.96,1.46,2576.4,25.95
1832,16/10/2019 10:24,73.05,2.96,1.46,2576.4,25.95
1833,16/10/2019 10:24,72.37,2.84,1.46,2538.51,25.95
1834,16/10/2019 10:24,72.37,2.84,1.46,2538.51,25.95
1835,16/10/2019 10:24,72.37,2.92,1.46,2386.96,25.95
1836,16/10/2019 10:24,72.37,2.92,1.46,2386.96,25.95
1837,16/10/2019 10:24,57.43,2.96,1.46,2349.07,25.95
1838,16/10/2019 10:24,57.43,2.96,1.46,2349.07,25.95
1839,16/10/2019 10:24,70.33,2.99,1.46,2424.85,25.95
1840,16/10/2019 10:24,70.33,2.99,1.46,2424.85,25.95
1841,16/10/2019 10:24,56.08,2.88,1.46,2121.74,26.04
1842,16/10/2019 10:24,56.08,2.88,1.46,2121.74,26.04
1843,16/10/2019 10:25,58.79,3.03,1.46,2538.51,25.95
1844,16/10/2019 10:25,58.79,3.03,1.46,2538.51,25.95
1845,16/10/2019 10:25,60.15,2.88,1.46,2462.74,25.95
1846,16/10/2019 10:25,60.15,2.88,1.46,2462.74,25.95
1847,16/10/2019 10:25,52,2.88,1.46,2159.63,25.95
1848,16/10/2019 10:25,52,2.88,1.46,2159.63,25.95
1849,16/10/2019 10:25,58.79,2.96,1.46,2462.74,26.04
1850,16/10/2019 10:25,58.79,2.96,1.46,2462.74,26.04
1851,16/10/2019 10:25,66.94,2.99,1.46,2538.51,26.04
1852,16/10/2019 10:25,66.94,2.99,1.46,2538.51,26.04
1853,16/10/2019 10:25,60.83,2.84,1.46,2386.96,26.04
1854,16/10/2019 10:25,60.83,2.84,1.46,2386.96,26.04
1855,16/10/2019 10:26,60.83,3.03,1.46,2538.51,26.04
1856,16/10/2019 10:26,60.83,3.03,1.46,2538.51,26.04
1857,16/10/2019 10:26,61.51,2.84,1.46,2311.18,26.04
1858,16/10/2019 10:26,61.51,2.84,1.46,2311.18,26.04
1859,16/10/2019 10:26,61.51,2.88,1.46,2235.41,26.04
1860,16/10/2019 10:26,61.51,2.88,1.46,2235.41,26.04
1861,16/10/2019 10:26,66.94,3.03,1.46,2273.3,26.04
1862,16/10/2019 10:26,66.94,3.03,1.46,2273.3,26.04
1863,16/10/2019 10:26,58.11,2.84,1.46,2311.18,26.04
1864,16/10/2019 10:26,58.11,2.84,1.46,2311.18,26.04
1865,16/10/2019 10:26,54.04,2.73,1.46,2197.52,26.04
1866,16/10/2019 10:26,54.04,2.73,1.46,2197.52,26.04
1867,16/10/2019 10:27,56.76,3.03,1.46,2311.18,26.04
1868,16/10/2019 10:27,56.76,3.03,1.46,2311.18,26.04
1869,16/10/2019 10:27,66.94,2.8,1.46,2386.96,26.04
1870,16/10/2019 10:27,66.94,2.8,1.46,2386.96,26.04
1871,16/10/2019 10:27,57.43,2.84,1.46,2500.63,26.04
1872,16/10/2019 10:27,57.43,2.84,1.46,2500.63,26.04
1873,16/10/2019 10:27,55.4,2.96,1.46,2311.18,26.14
1874,16/10/2019 10:27,55.4,2.96,1.46,2311.18,26.14
1875,16/10/2019 10:27,56.08,2.84,1.46,2424.85,26.04
1876,16/10/2019 10:27,56.08,2.84,1.46,2424.85,26.04
1877,16/10/2019 10:27,71.69,2.99,1.46,2462.74,26.14
1878,16/10/2019 10:27,71.69,2.99,1.46,2462.74,26.14
1879,16/10/2019 10:28,59.47,2.84,1.46,2159.63,26.04
1880,16/10/2019 10:28,59.47,2.84,1.46,2159.63,26.04
1881,16/10/2019 10:28,73.05,2.99,1.46,2500.63,26.04
1882,16/10/2019 10:28,73.05,2.99,1.46,2500.63,26.04
1883,16/10/2019 10:28,66.26,3.07,1.46,2197.52,25.95
1884,16/10/2019 10:28,66.26,3.07,1.46,2197.52,25.95
1885,16/10/2019 10:28,56.08,2.96,1.46,2273.3,26.04
1886,16/10/2019 10:28,56.08,2.96,1.46,2273.3,26.04
1887,16/10/2019 10:28,61.51,2.92,1.46,2462.74,25.95
1888,16/10/2019 10:28,61.51,2.92,1.46,2462.74,25.95
1889,16/10/2019 10:28,66.26,2.84,1.46,2197.52,26.04
1890,16/10/2019 10:28,66.26,2.84,1.46,2197.52,26.04
1891,16/10/2019 10:29,56.76,2.65,1.46,2121.74,25.95
1892,16/10/2019 10:29,56.76,2.65,1.46,2121.74,25.95
1893,16/10/2019 10:29,76.44,2.96,1.46,2538.51,25.95
1894,16/10/2019 10:29,76.44,2.96,1.46,2538.51,25.95
1895,16/10/2019 10:29,66.94,2.84,1.46,2311.18,25.95
1896,16/10/2019 10:29,66.94,2.84,1.46,2311.18,25.95
1897,16/10/2019 10:29,58.11,2.96,1.46,2614.29,25.95
1898,16/10/2019 10:29,58.11,2.96,1.46,2614.29,25.95
1899,16/10/2019 10:29,55.4,2.88,1.46,2386.96,25.95
1900,16/10/2019 10:29,55.4,2.88,1.46,2386.96,25.95
1901,16/10/2019 10:29,64.9,2.96,1.46,2424.85,25.95
1902,16/10/2019 10:29,64.9,2.96,1.46,2424.85,25.95
1903,16/10/2019 10:30,71.69,2.84,1.46,2235.41,25.86
1904,16/10/2019 10:30,71.69,2.84,1.46,2235.41,25.86
1905,16/10/2019 10:30,62.87,2.88,1.46,2159.63,25.86
1906,16/10/2019 10:30,62.87,2.88,1.46,2159.63,25.86
1907,16/10/2019 10:30,57.43,2.8,1.46,2386.96,25.86
1908,16/10/2019 10:30,57.43,2.8,1.46,2386.96,25.86
1909,16/10/2019 10:30,54.04,2.84,1.46,2311.18,25.86
1910,16/10/2019 10:30,54.04,2.84,1.46,2311.18,25.86
1911,16/10/2019 10:30,63.54,2.99,1.46,2349.07,25.86
1912,16/10/2019 10:30,63.54,2.99,1.46,2349.07,25.86
1913,16/10/2019 10:30,58.11,2.96,1.46,2349.07,25.86
1914,16/10/2019 10:30,58.11,2.96,1.46,2349.07,25.86
1915,16/10/2019 10:31,73.73,2.92,1.46,2462.74,25.86
1916,16/10/2019 10:31,73.73,2.92,1.46,2462.74,25.86
1917,16/10/2019 10:31,61.51,2.84,1.46,2235.41,25.95
1918,16/10/2019 10:31,61.51,2.84,1.46,2235.41,25.95
1919,16/10/2019 10:31,55.4,2.8,1.46,2349.07,25.86
1920,16/10/2019 10:31,55.4,2.8,1.46,2349.07,25.86
1921,16/10/2019 10:31,71.01,2.8,1.46,2311.18,25.86
1922,16/10/2019 10:31,71.01,2.8,1.46,2311.18,25.86
1923,16/10/2019 10:31,58.79,2.92,1.46,2690.07,25.86
1924,16/10/2019 10:31,58.79,2.92,1.46,2690.07,25.86
1925,16/10/2019 10:31,62.19,2.8,1.46,2576.4,25.95
1926,16/10/2019 10:31,62.19,2.8,1.46,2576.4,25.95
1927,16/10/2019 10:32,51.33,2.96,1.46,2614.29,25.86
1928,16/10/2019 10:32,51.33,2.96,1.46,2614.29,25.86
1929,16/10/2019 10:32,63.54,2.57,1.46,3068.95,25.86
1930,16/10/2019 10:32,63.54,2.57,1.46,3068.95,25.86
1931,16/10/2019 10:32,62.19,2.8,1.46,2235.41,25.86
1932,16/10/2019 10:32,62.19,2.8,1.46,2235.41,25.86
1933,16/10/2019 10:32,57.43,2.92,1.46,2424.85,25.86
1934,16/10/2019 10:32,57.43,2.92,1.46,2424.85,25.86
1935,16/10/2019 10:32,73.05,2.8,1.46,2500.63,25.86
1936,16/10/2019 10:32,73.05,2.8,1.46,2500.63,25.86
1937,16/10/2019 10:32,64.22,2.27,1.46,2045.97,25.86
1938,16/10/2019 10:32,64.22,2.27,1.46,2045.97,25.86
1939,16/10/2019 10:33,56.76,2.8,1.46,2500.63,25.86
1940,16/10/2019 10:33,56.76,2.8,1.46,2500.63,25.86
1941,16/10/2019 10:33,60.15,2.8,1.46,2500.63,25.86
1942,16/10/2019 10:33,60.15,2.8,1.46,2500.63,25.86
1943,16/10/2019 10:33,59.47,2.99,1.46,2349.07,25.86
1944,16/10/2019 10:33,59.47,2.99,1.46,2349.07,25.86
1945,16/10/2019 10:33,60.15,2.84,1.46,2424.85,25.86
1946,16/10/2019 10:33,60.15,2.84,1.46,2424.85,25.86
1947,16/10/2019 10:33,61.51,2.99,1.46,2462.74,25.86
1948,16/10/2019 10:33,61.51,2.99,1.46,2462.74,25.86
1949,16/10/2019 10:33,74.41,2.96,1.46,2500.63,25.86
1950,16/10/2019 10:33,74.41,2.96,1.46,2500.63,25.86
1951,16/10/2019 10:34,70.33,2.92,1.46,2273.3,25.86
1952,16/10/2019 10:34,70.33,2.92,1.46,2273.3,25.86
1953,16/10/2019 10:34,55.4,3.03,1.46,2273.3,25.86
1954,16/10/2019 10:34,55.4,3.03,1.46,2273.3,25.86
1955,16/10/2019 10:34,62.19,2.84,1.46,2311.18,25.86
1956,16/10/2019 10:34,62.19,2.84,1.46,2311.18,25.86
1957,16/10/2019 10:34,64.22,2.92,1.46,2386.96,25.86
1958,16/10/2019 10:34,64.22,2.92,1.46,2386.96,25.86
1959,16/10/2019 10:34,66.94,2.88,1.46,2386.96,25.86
1960,16/10/2019 10:34,66.94,2.88,1.46,2386.96,25.86
1961,16/10/2019 10:34,53.36,2.88,1.46,2273.3,25.86
1962,16/10/2019 10:34,53.36,2.88,1.46,2273.3,25.86
1963,16/10/2019 10:35,57.43,2.76,1.46,2159.63,25.86
1964,16/10/2019 10:35,57.43,2.76,1.46,2159.63,25.86
1965,16/10/2019 10:35,66.26,2.69,1.46,2235.41,25.86
1966,16/10/2019 10:35,66.26,2.69,1.46,2235.41,25.86
1967,16/10/2019 10:35,73.05,2.84,1.46,2349.07,25.95
1968,16/10/2019 10:35,73.05,2.84,1.46,2349.07,25.95
1969,16/10/2019 10:35,73.73,3.03,1.46,2462.74,25.95
1970,16/10/2019 10:35,73.73,3.03,1.46,2462.74,25.95
1971,16/10/2019 10:35,56.76,3.07,1.46,2273.3,25.86
1972,16/10/2019 10:35,56.76,3.07,1.46,2273.3,25.86
1973,16/10/2019 10:35,56.08,2.96,1.46,2349.07,25.86
1974,16/10/2019 10:35,56.08,2.96,1.46,2349.07,25.86
1975,16/10/2019 10:36,62.87,2.96,1.46,2197.52,25.86
1976,16/10/2019 10:36,62.87,2.96,1.46,2197.52,25.86
1977,16/10/2019 10:36,54.72,2.76,1.46,2121.74,25.86
1978,16/10/2019 10:36,54.72,2.76,1.46,2121.74,25.86
1979,16/10/2019 10:36,68.97,3.07,1.46,2349.07,25.95
1980,16/10/2019 10:36,68.97,3.07,1.46,2349.07,25.95
1981,16/10/2019 10:36,70.33,2.88,1.46,2462.74,25.95
1982,16/10/2019 10:36,70.33,2.88,1.46,2462.74,25.95
1983,16/10/2019 10:36,60.83,2.84,1.46,2273.3,25.86
1984,16/10/2019 10:36,60.83,2.84,1.46,2273.3,25.86
1985,16/10/2019 10:36,54.72,3.07,1.46,2273.3,25.86
1986,16/10/2019 10:36,54.72,3.07,1.46,2273.3,25.86
1987,16/10/2019 10:37,56.76,2.99,1.46,2462.74,25.86
1988,16/10/2019 10:37,56.76,2.99,1.46,2462.74,25.86
1989,16/10/2019 10:37,74.41,2.65,1.46,2500.63,25.86
1990,16/10/2019 10:37,74.41,2.65,1.46,2500.63,25.86
1991,16/10/2019 10:37,68.97,2.84,1.46,2311.18,25.86
1992,16/10/2019 10:37,68.97,2.84,1.46,2311.18,25.86
1993,16/10/2019 10:37,75.08,2.99,1.46,2652.18,25.76
1994,16/10/2019 10:37,75.08,2.99,1.46,2652.18,25.76
1995,16/10/2019 10:37,60.83,2.88,1.46,2311.18,25.76
1996,16/10/2019 10:37,60.83,2.88,1.46,2311.18,25.76
1997,16/10/2019 10:37,65.58,2.96,1.46,2424.85,25.76
1998,16/10/2019 10:37,65.58,2.96,1.46,2424.85,25.76
1999,16/10/2019 10:38,71.69,2.65,1.46,2273.3,25.76
2000,16/10/2019 10:38,71.69,2.65,1.46,2273.3,25.76
2001,16/10/2019 10:38,56.08,2.8,1.46,2386.96,25.76
2002,16/10/2019 10:38,56.08,2.8,1.46,2386.96,25.76
2003,16/10/2019 10:38,68.3,2.88,1.46,2386.96,25.76
2004,16/10/2019 10:38,68.3,2.88,1.46,2386.96,25.76
2005,16/10/2019 10:38,70.33,2.99,1.46,2273.3,25.76
